Area / Date;Production Type;Code;Name;Intalled Capacity at the beginning of year [MW];Current Installed Capacity [MW];Location;Voltage Connection Level [kV];Commissioning Date;Decommissioning Date;bzn;bidding_zone_extended_name;start;end;start_year;bidding_zone
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-01513370;PEPIZZA;60.0;60.0;18079069;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMYI-0158381B;MAIDA CORTALE;56.0;56.0;18079069;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18PESP1;PARCO EOLICO SERRA PELATA;54.0;54.0;18079065;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18MSLSC;MELISSA;50.0;50.0;18101025;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S18BSMSR;STRONGOLI;48.0;48.0;18101025;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0222863M;Impianto eolico di Cutro - localitá Rosito;46.0;46.0;18101012;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S18P2LZD;PALAZZO 2;46.0;46.0;18078088;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18PEPR6;PITAGORA;46.0;46.0;18101013;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18PEMAC;PARCO EOLICO MARCO AURELIO SEVERINO;44.0;44.0;18078146;220;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18PEPDY;PARCO EOLICO PIANO DI CORDA;44.0;44.0;18079065;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-04539858;Parco eolico Andali;36.0;36.0;18079005;150;24.06.2019;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S18MRCR8;MERCURE;34.0;36.0;18078063;220;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0034938F;PARCO EOLICO CAMAS DI MAIDA;34.0;34.0;18079069;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S18S2TRR;SATRIANO 2S;34.0;34.0;18079123;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0544016K;Piano San Biagio;30.0;30.0;18101010;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S18CRTNF;CROTONE 2;28.0;28.0;18101010;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0446302G;Bagaladi;28.0;28.0;18080053;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18GRFCM;GIRIFALCO-PEG;28.0;28.0;18079059;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18PESFL;P.E. SAN FRANCESCO;26.0;26.0;18101014;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-00419230;CROCIMINUTI-MALUCUTRAZZO-IRTO SCURO;26.0;26.0;18101007;150;23.12.2017;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-0225833G;Impianto fotovoltaico ¿San Floro Girifalco¿;24.0;24.0;18079108;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S18S1TRV;SATRIANO 1S;24.0;24.0;18079123;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0685617W;Simeri Crichi eolico;23.0;23.0;18079133;150;21.04.2017;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0083559Z;AMARONI;23.0;23.0;18079003;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-07735356;Parco Eolico San Demetrio;;21.0;18078114;150;25.01.2021;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0410150O;Impianto Eolico Sambuco;20.0;20.0;18079034;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18SFC22;SAN FLORO - CARAFFA 2;18.0;18.0;18079072;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Waste;26WIMPI-S18TECTL;TERMOVALORIZZATORE CDR;17.0;17.0;18080038;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0600448S;ARIA DAL VENTO;16.0;16.0;18078080;150;25.03.2020;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S18ETAEZ;ETA SPA;15.0;15.0;18101012;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-0693963H;GIRIFALCO;14.0;14.0;18079059;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S18RENDU;RENDE ECOSESTO;14.0;14.0;18078102;20;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S18MRCLK;MARCELLINARA;13.0;13.0;18079072;150;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S18C1SCX;COSCILE 1S;11.0;11.0;18078111;20;31.12.2014;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0302023Y;S. Domenica;11.0;11.0;18101024;150;09.10.2015;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0602383K;Parco Eolico Torre di Ruggiero;10.0;10.0;18079148;20;13.02.2015;;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Water Reservoir;26WIMPI-S18M1CN9;MUCONE 1S;101.0;;18078003;150;31.12.2014;20.12.2021;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Calabria / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Water Reservoir;26WIMPI-S18M2CN5;MUCONE 2S;54.0;;18078070;150;31.12.2014;20.12.2021;BZN;IT-Calabria;2021-01-01;2022-01-01;2021;IT_CALA
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Hard coal;26WIMPI-S12TRRLD;TORREVAL.NORD;1845.0;1865.0;12058032;380;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S12TRRVU;TORREVALDALIGA;1180.0;1180.0;12058032;380;17.11.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Pumped Storage;26WIMPI-S15PRSN8;PRESENZANO;1005.0;985.0;15061065;380;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S12MCNTU;MONTALTO C.LE;934.0;934.0;12056035;380;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S13CDGNT;GISSI;840.0;840.0;13069041;380;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-0300653B;CCGT APRILIA;787.0;787.0;12059001;380;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S15SCPRH;SPARANISE;760.0;760.0;15061089;380;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Pumped Storage;26WIMPI-S13S2GCF;S.GIACOMO;490.0;490.0;13067024;380;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S15STTV3;CENTRALE DI TEVEROLA;404.0;404.0;15061092;380;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S15NLPLI;NAPOLI L;400.0;400.0;15063049;220;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S10PTRFC;PIETRAFITTA;365.0;365.0;10054040;220;17.11.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPIVELINO-1Q;GALLETO;295.0;295.0;10055032;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMZI-S13SCNDR;CELANO;175.0;175.0;13066032;150;31.12.2016;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S10GLLT5;GALLETO;166.0;166.0;10055032;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Pumped Storage;26WIMPI-S13PRVVW;PROVVIDENZA;139.0;139.0;13066049;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S13BSSUZ;BUSSI;122.0;122.0;13068005;150;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S13CTTM2;CTE TAMARETE;115.0;115.0;13069058;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Pumped Storage;26WIMPI-S15CPRTZ;CAPRIATI;113.0;113.0;15061014;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S13MNTR3;MONTORIO;110.0;110.0;13067041;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S15SGTL1;POMIGLIANO D'ARCO;105.0;105.0;15063057;220;23.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Other;26WIMPI-S15TDARG;TERMOVALORIZZATORE DI ACERRA;99.0;99.0;15063001;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S10ETDS9;TERNI;95.0;95.0;10055032;132;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S13MNTFR;MONTEFERRANTE;67.0;92.0;13069052;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPITEVERE-1I;BASCHI;80.0;80.0;10055007;132;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Oil;26WIMPI-S12AOCS3;MONTEMARTINI;80.0;80.0;12058091;10;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15IESIV;SAVIGNANO;78.0;78.0;15064096;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S15ACRRR;ACERRA;72.0;72.0;15063001;220;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15F2NON;FOIANO2;70.0;70.0;15062031;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-1170271Q;ALZO;;65.0;12056059;150;08.04.2022;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S13VSLLB;VILLA S.MARIA;60.0;60.0;13069102;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S15BSSN0;BUSSENTO;60.0;60.0;15065077;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0904518T;Parco Eolico Morcone;57.0;57.0;15062044;150;01.07.2019;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15IFVP4;IVPC FOIANO;54.0;54.0;15062031;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0752122B;La Toppa 1;54.0;54.0;15064011;150;12.12.2015;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0074086G;San Giorgio La Molara;54.0;54.0;15062059;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0778785W;PIANELLE;52.0;52.0;15062054;150;01.07.2019;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-09110003;Lacedonia_Serralonga Energia;;51.0;15064041;150;04.08.2022;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S13BCRGJ;AVEZZANO;50.0;50.0;13066006;150;07.10.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-06832587;Parco San Lupo;48.0;48.0;15062063;150;06.07.2019;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S12CSSND;CASSINO;48.0;48.0;12060068;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15B4SC7;BISACCIA 48MW;48.0;48.0;15064011;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S12ACQRB;ACQUORIA;48.0;48.0;12058104;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0163777U;Vallata;48.0;48.0;15064011;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S10NMRNY;NERA MONTORO;56.0;47.0;10055022;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-0073522R;ANDROMEDA 45 MW;45.0;45.0;12056035;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Water Reservoir;26WIMPI-S13ASCNS;S. ANGELO;44.0;44.0;13069001;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMZI-06863440;ALISEA;44.0;44.0;15064041;150;01.01.2016;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-0361630J;TERMICA COLLEFERRO;44.0;44.0;12058034;15;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0390312K;vento a Piansano;42.0;42.0;12056043;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0902042P;CMM Castel Fraiano IR1;40.0;40.0;13069020;150;23.12.2018;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15GDSSP;Ginestra degli Schiavoni;40.0;40.0;15062036;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15ILVPH;IVPC4 LACEDONIA;40.0;40.0;15064041;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15SGANH;SAN GREGORIO MAGNO;39.0;39.0;15065017;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Other;26WIMPI-0043227A;EALL - S. Vittore del Lazio;39.0;39.0;12060070;150;17.11.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0610999M;Monteverde;38.0;38.0;15064060;150;17.03.2018;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15RCGLO;RICIGLIANO;36.0;36.0;15065105;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16DWMNN;MONTAGUTO;35.0;35.0;15064051;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0773122V;San Giorgio Ampliamento;35.0;35.0;15062059;150;06.07.2019;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-09087254;CONZA;35.0;35.0;15064030;150;01.07.2019;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMYI-S15MNTNB;MONTELUNGO;32.0;32.0;15061051;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15SCMPU;IMPIANTO EOLICO SCAMPITELLA;32.0;32.0;15064097;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S13PECR1;PARCO EOLICO COCULLO;31.0;31.0;13066037;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S12SDSY8;SORA;42.0;30.0;12060074;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15SNSVU;CER CASTELFRANCO;30.0;30.0;15062016;150;17.11.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Run-of-river and poundage;26WIMPI-S13BLGN2;BOLOGNANO;30.0;30.0;13068028;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15IBVPK;IVPC4 BISACCIA;30.0;30.0;15064011;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S15IMVPD;IVPC MONTEFALCONE;30.0;30.0;15062042;150;31.12.2014;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
BZN|IT-Centre-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-09100040;AGRETTA;29.0;29.0;15062031;150;25.07.2019;;BZN;IT-Centre-South;2021-01-01;2022-01-01;2021;IT_CSUD
